Itens_consumidos,Ocupacao_vetor
16671,100
16672,99
16673,99
16674,99
16675,99
16676,100
16677,99
16678,99
16679,99
16680,99
16681,99
16682,99
16683,99
16684,99
16685,99
16686,99
16687,99
16688,99
16689,99
16690,99
16691,100
16692,99
16693,99
16694,99
16695,99
16696,99
16697,99
16698,99
16699,99
16700,99
16701,99
16702,99
16703,99
16704,99
16705,99
16706,99
16707,99
16708,99
16709,99
16710,99
16711,99
16712,99
16713,99
16714,99
16715,99
16716,99
16717,99
16718,99
16719,99
16720,99
16721,99
16722,99
16723,99
16724,99
16725,99
16726,99
16727,99
16728,99
16729,99
16730,99
16731,99
16732,99
16733,99
16734,99
16735,99
16736,99
16737,99
16738,99
16739,99
16740,99
16741,99
16742,99
16743,99
16744,99
16745,99
16746,99
16747,99
16748,99
16749,100
16750,99
16751,100
16752,99
16753,99
16754,99
16755,99
16756,100
16757,99
16758,99
16759,99
16760,99
16761,99
16762,99
16763,99
16764,99
16765,99
16766,99
16767,99
16768,99
16769,100
16770,100
16771,99
16772,100
16773,99
16774,99
16775,99
16776,100
16777,99
16778,99
16779,99
16780,99
16781,99
16782,99
16783,99
16784,99
16785,99
16786,99
16787,99
16788,99
16789,100
16790,100
16791,99
16792,100
16793,99
16794,99
16795,99
16796,100
16797,99
16798,99
16799,99
16800,99
16801,99
16802,99
16803,99
16804,99
16805,100
16806,99
16807,100
16808,99
16809,99
16810,99
16811,100
16812,99
16813,100
16814,99
16815,99
16816,99
16817,99
16818,99
16819,99
16820,99
16821,99
16822,99
16823,99
16824,99
16825,99
16826,99
16827,100
16828,99
16829,99
16830,99
16831,99
16832,99
16833,99
16834,99
16835,99
16836,99
16837,99
16838,99
16839,99
16840,99
16841,99
16842,99
16843,99
16844,99
16845,99
16846,99
16847,99
16848,99
16849,99
16850,99
16851,99
16852,99
16853,99
16854,99
16855,99
16856,99
16857,99
16858,99
16859,99
16860,99
16861,99
16862,99
16863,99
16864,99
16865,99
16866,99
16867,99
16868,99
16869,99
16870,99
16871,99
16872,100
16873,99
16874,99
16875,100
16876,100
16877,100
16878,99
16879,99
16880,99
16881,100
16882,99
16883,99
16884,100
16885,99
16886,99
16887,99
16888,99
16889,99
16890,99
16891,99
16892,99
16893,99
16894,99
16895,99
16896,99
16897,99
16898,99
16899,100
16900,99
16901,99
16902,99
16903,99
16904,99
16905,100
16906,99
16907,100
16908,99
16909,99
16910,99
16911,100
16912,99
16913,100
16914,99
16915,100
16916,99
16917,99
16918,99
16919,99
16920,100
16921,99
16922,99
16923,99
16924,99
16925,99
16926,99
16927,100
16928,99
16929,99
16930,99
16931,99
16932,99
16933,100
16934,100
16935,99
16936,100
16937,99
16938,99
16939,99
16940,100
16941,100
16942,99
16943,100
16944,99
16945,99
16946,99
16947,99
16948,100
16949,99
16950,99
16951,99
16952,99
16953,99
16954,99
16955,100
16956,99
16957,99
16958,99
16959,99
16960,99
16961,99
16962,99
16963,100
16964,99
16965,99
16966,99
16967,99
16968,99
16969,100
16970,99
16971,100
16972,99
16973,99
16974,99
16975,99
16976,100
16977,99
16978,99
16979,99
16980,99
16981,99
16982,99
16983,99
16984,99
16985,99
16986,99
16987,99
16988,99
16989,99
16990,99
16991,100
16992,99
16993,99
16994,99
16995,99
16996,99
16997,99
16998,99
16999,99
17000,99
17001,99
17002,99
17003,99
17004,99
17005,99
17006,99
17007,99
17008,99
17009,99
17010,99
17011,99
17012,99
17013,99
17014,99
17015,99
17016,99
17017,99
17018,99
17019,99
17020,100
17021,100
17022,99
17023,99
17024,99
17025,99
17026,99
17027,99
17028,100
17029,100
17030,99
17031,100
17032,99
17033,99
17034,99
17035,99
17036,99
17037,100
17038,99
17039,99
17040,99
17041,99
17042,99
17043,100
17044,99
17045,99
17046,99
17047,99
17048,99
17049,99
17050,99
17051,100
17052,99
17053,99
17054,99
17055,99
17056,99
17057,99
17058,99
17059,99
17060,99
17061,99
17062,99
17063,99
17064,99
17065,99
17066,99
17067,99
17068,100
17069,100
17070,99
17071,99
17072,99
17073,99
17074,99
17075,99
17076,99
17077,100
17078,99
17079,99
17080,99
17081,99
17082,99
17083,99
17084,99
17085,99
17086,99
17087,99
17088,99
17089,99
17090,99
17091,100
17092,99
17093,100
17094,99
17095,100
17096,99
17097,100
17098,99
17099,99
17100,99
17101,100
17102,99
17103,99
17104,99
17105,99
17106,99
17107,99
17108,99
17109,99
17110,99
17111,99
17112,99
17113,99
17114,99
17115,100
17116,99
17117,99
17118,99
17119,99
17120,99
17121,99
17122,99
17123,99
17124,99
17125,99
17126,99
17127,99
17128,99
17129,99
17130,100
17131,99
17132,99
17133,99
17134,99
17135,99
17136,100
17137,100
17138,99
17139,100
17140,99
17141,99
17142,99
17143,99
17144,99
17145,100
17146,99
17147,99
17148,99
17149,99
17150,99
17151,100
17152,99
17153,99
17154,99
17155,99
17156,99
17157,99
17158,99
17159,100
17160,99
17161,99
17162,99
17163,99
17164,99
17165,99
17166,99
17167,99
17168,99
17169,99
17170,99
17171,99
17172,100
17173,100
17174,99
17175,99
17176,99
17177,99
17178,99
17179,99
17180,99
17181,100
17182,99
17183,99
17184,100
17185,100
17186,99
17187,99
17188,99
17189,99
17190,99
17191,99
17192,100
17193,100
17194,100
17195,99
17196,100
17197,99
17198,99
17199,99
17200,99
17201,100
17202,99
17203,99
17204,99
17205,99
17206,99
17207,100
17208,99
17209,99
17210,99
17211,99
17212,99
17213,99
17214,99
17215,100
17216,99
17217,99
17218,99
17219,99
17220,99
17221,99
17222,99
17223,99
17224,99
17225,99
17226,99
17227,99
17228,99
17229,99
17230,99
17231,99
17232,99
17233,99
17234,99
17235,99
17236,100
17237,100
17238,99
17239,99
17240,99
17241,99
17242,99
17243,99
17244,99
17245,100
17246,99
17247,99
17248,100
17249,99
17250,99
17251,99
17252,99
17253,99
17254,99
17255,99
17256,99
17257,99
17258,99
17259,100
17260,100
17261,99
17262,99
17263,99
17264,99
17265,99
17266,99
17267,99
17268,99
17269,99
17270,99
17271,99
17272,99
17273,100
17274,99
17275,99
17276,99
17277,99
17278,99
17279,99
17280,99
17281,99
17282,99
17283,99
17284,99
17285,99
17286,99
17287,99
17288,99
17289,99
17290,99
17291,99
17292,99
17293,99
17294,99
17295,99
17296,99
17297,99
17298,99
17299,99
17300,100
17301,100
17302,99
17303,99
17304,99
17305,99
17306,99
17307,99
17308,99
17309,100
17310,99
17311,99
17312,99
17313,100
17314,99
17315,99
17316,99
17317,99
17318,99
17319,99
17320,99
17321,99
17322,99
17323,100
17324,99
17325,99
17326,99
17327,99
17328,99
17329,99
17330,99
17331,99
17332,99
17333,99
17334,99
17335,99
17336,99
17337,99
17338,99
17339,99
17340,99
17341,99
17342,99
17343,99
17344,99
17345,99
17346,99
17347,99
17348,99
17349,99
17350,99
17351,99
17352,99
17353,99
17354,99
17355,99
17356,99
17357,99
17358,99
17359,99
17360,100
17361,99
17362,99
17363,99
17364,99
17365,99
17366,99
17367,99
17368,99
17369,99
17370,99
17371,99
17372,99
17373,99
17374,99
17375,99
17376,99
17377,99
17378,99
17379,99
17380,100
17381,100
17382,99
17383,99
17384,99
17385,99
17386,99
17387,99
17388,99
17389,100
17390,99
17391,99
17392,99
17393,99
17394,99
17395,99
17396,99
17397,99
17398,99
17399,99
17400,99
17401,99
17402,99
17403,100
17404,99
17405,99
17406,99
17407,99
17408,99
17409,99
17410,99
17411,99
17412,99
17413,99
17414,99
17415,99
17416,100
17417,100
17418,99
17419,99
17420,100
17421,100
17422,99
17423,99
17424,100
17425,99
17426,100
17427,99
17428,99
17429,100
17430,99
17431,99
17432,99
17433,99
17434,99
17435,99
17436,99
17437,99
17438,99
17439,100
17440,99
17441,99
17442,99
17443,100
17444,99
17445,99
17446,99
17447,99
17448,99
17449,100
17450,99
17451,99
17452,99
17453,99
17454,99
17455,99
17456,99
17457,99
17458,99
17459,99
17460,99
17461,99
17462,99
17463,99
17464,99
17465,99
17466,99
17467,99
17468,99
17469,99
17470,99
17471,99
17472,99
17473,99
17474,99
17475,99
17476,99
17477,99
17478,99
17479,99
17480,99
17481,99
17482,99
17483,99
17484,99
17485,99
17486,99
17487,99
17488,99
17489,99
17490,99
17491,99
17492,99
17493,99
17494,99
17495,99
17496,99
17497,99
17498,99
17499,99
17500,99
17501,99
17502,99
17503,99
17504,99
17505,99
17506,99
17507,99
17508,99
17509,99
17510,99
17511,99
17512,99
17513,99
17514,99
17515,99
17516,99
17517,99
17518,99
17519,99
17520,99
17521,99
17522,99
17523,99
17524,99
17525,99
17526,99
17527,99
17528,99
17529,99
17530,99
17531,99
17532,99
17533,99
17534,99
17535,99
17536,99
17537,99
17538,99
17539,99
17540,99
17541,99
17542,99
17543,99
17544,99
17545,99
17546,99
17547,99
17548,99
17549,99
17550,99
17551,99
17552,99
17553,99
17554,99
17555,99
17556,99
17557,99
17558,100
17559,99
17560,99
17561,99
17562,99
17563,99
17564,99
17565,99
17566,99
17567,99
17568,99
17569,99
17570,99
17571,99
17572,99
17573,99
17574,99
17575,99
17576,99
17577,99
17578,99
17579,99
17580,99
17581,99
17582,99
17583,99
17584,99
17585,99
17586,99
17587,99
17588,99
17589,99
17590,99
17591,99
17592,99
17593,99
17594,99
17595,99
17596,99
17597,99
17598,99
17599,99
17600,100
17601,100
17602,99
17603,99
17604,99
17605,99
17606,99
17607,99
17608,99
17609,100
17610,99
17611,99
17612,99
17613,99
17614,99
17615,99
17616,99
17617,99
17618,99
17619,99
17620,99
17621,99
17622,99
17623,100
17624,99
17625,100
17626,99
17627,100
17628,99
17629,100
17630,99
17631,99
17632,99
17633,100
17634,99
17635,99
17636,99
17637,99
17638,99
17639,99
17640,99
17641,99
17642,99
17643,99
17644,99
17645,99
17646,99
17647,100
17648,99
17649,99
17650,99
17651,99
17652,99
17653,99
17654,99
17655,99
17656,99
17657,99
17658,99
17659,99
17660,99
17661,99
17662,99
17663,99
17664,99
17665,99
17666,99
17667,99
17668,99
17669,99
17670,99
17671,99
17672,99
17673,99
17674,99
17675,99
17676,99
17677,99
17678,99
17679,99
17680,100
17681,100
17682,99
17683,99
17684,99
17685,99
17686,99
17687,99
17688,99
17689,100
17690,99
17691,99
17692,99
17693,99
17694,99
17695,99
17696,99
17697,99
17698,99
17699,99
17700,99
17701,99
17702,99
17703,100
17704,99
17705,99
17706,99
17707,99
17708,99
17709,99
17710,99
17711,99
17712,99
17713,99
17714,99
17715,99
17716,99
17717,99
17718,99
17719,99
17720,99
17721,99
17722,99
17723,99
17724,99
17725,99
17726,99
17727,99
17728,99
17729,99
17730,99
17731,99
17732,99
17733,99
17734,99
17735,99
17736,100
17737,100
17738,99
17739,99
17740,99
17741,99
17742,99
17743,99
17744,99
17745,100
17746,99
17747,99
17748,99
17749,99
17750,99
17751,99
17752,99
17753,99
17754,99
17755,99
17756,99
17757,99
17758,99
17759,100
17760,99
17761,99
17762,99
17763,99
17764,99
17765,99
17766,99
17767,99
17768,99
17769,99
17770,99
17771,99
17772,99
17773,99
17774,99
17775,99
17776,99
17777,99
17778,99
17779,99
17780,99
17781,99
17782,99
17783,99
17784,99
17785,99
17786,99
17787,99
17788,99
17789,99
17790,99
17791,99
17792,99
17793,99
17794,99
17795,99
17796,99
17797,99
17798,99
17799,99
17800,99
17801,99
17802,99
17803,99
17804,99
17805,99
17806,99
17807,99
17808,99
17809,99
17810,99
17811,99
17812,99
17813,99
17814,99
17815,99
17816,99
17817,99
17818,99
17819,99
17820,99
17821,99
17822,99
17823,99
17824,99
17825,99
17826,99
17827,99
17828,99
17829,99
17830,99
17831,99
17832,99
17833,99
17834,99
17835,99
17836,99
17837,99
17838,99
17839,99
17840,99
17841,99
17842,99
17843,99
17844,100
17845,100
17846,99
17847,99
17848,99
17849,99
17850,99
17851,99
17852,99
17853,100
17854,99
17855,99
17856,99
17857,99
17858,99
17859,99
17860,99
17861,99
17862,99
17863,99
17864,99
17865,99
17866,99
17867,100
17868,99
17869,99
17870,99
17871,99
17872,99
17873,99
17874,99
17875,99
17876,99
17877,99
17878,99
17879,99
17880,99
17881,99
17882,99
17883,99
17884,99
17885,99
17886,99
17887,99
17888,99
17889,99
17890,99
17891,99
17892,99
17893,99
17894,99
17895,99
17896,100
17897,100
17898,99
17899,99
17900,99
17901,99
17902,99
17903,99
17904,99
17905,100
17906,99
17907,99
17908,99
17909,99
17910,99
17911,99
17912,99
17913,99
17914,99
17915,99
17916,99
17917,99
17918,99
17919,100
17920,100
17921,99
17922,99
17923,99
17924,99
17925,99
17926,99
17927,99
17928,99
17929,99
17930,99
17931,99
17932,99
17933,99
17934,99
17935,99
17936,99
17937,99
17938,99
17939,99
17940,99
17941,99
17942,99
17943,99
17944,99
17945,99
17946,99
17947,99
17948,99
17949,99
17950,99
17951,99
17952,99
17953,99
17954,99
17955,99
17956,99
17957,99
17958,99
17959,99
17960,100
17961,100
17962,99
17963,99
17964,99
17965,99
17966,99
17967,99
17968,99
17969,100
17970,99
17971,99
17972,99
17973,99
17974,99
17975,99
17976,99
17977,99
17978,99
17979,99
17980,99
17981,99
17982,99
17983,100
17984,99
17985,99
17986,99
17987,99
17988,100
17989,100
17990,99
17991,99
17992,99
17993,99
17994,99
17995,99
17996,99
17997,100
17998,100
17999,99
18000,99
18001,99
18002,99
18003,99
18004,99
18005,99
18006,99
18007,99
18008,99
18009,99
18010,99
18011,100
18012,99
18013,100
18014,99
18015,100
18016,99
18017,99
18018,99
18019,99
18020,99
18021,100
18022,99
18023,99
18024,99
18025,99
18026,99
18027,99
18028,99
18029,99
18030,99
18031,99
18032,99
18033,99
18034,99
18035,100
18036,99
18037,99
18038,99
18039,99
18040,99
18041,99
18042,99
18043,99
18044,99
18045,99
18046,99
18047,99
18048,99
18049,99
18050,99
18051,99
18052,99
18053,99
18054,99
18055,99
18056,99
18057,99
18058,99
18059,99
18060,99
18061,99
18062,99
18063,99
18064,99
18065,99
18066,99
18067,99
18068,100
18069,100
18070,99
18071,99
18072,99
18073,99
18074,99
18075,99
18076,99
18077,100
18078,99
18079,99
18080,99
18081,99
18082,99
18083,99
18084,99
18085,99
18086,99
18087,99
18088,100
18089,100
18090,100
18091,99
18092,99
18093,99
18094,99
18095,99
18096,99
18097,100
18098,99
18099,99
18100,99
18101,99
18102,99
18103,99
18104,99
18105,99
18106,99
18107,99
18108,99
18109,99
18110,99
18111,100
18112,99
18113,99
18114,99
18115,99
18116,99
18117,99
18118,99
18119,99
18120,99
18121,99
18122,99
18123,99
18124,100
18125,100
18126,99
18127,99
18128,99
18129,99
18130,99
18131,99
18132,99
18133,100
18134,99
18135,99
18136,99
18137,99
18138,99
18139,99
18140,99
18141,99
18142,99
18143,99
18144,99
18145,99
18146,99
18147,100
18148,99
18149,99
18150,99
18151,99
18152,99
18153,99
18154,99
18155,99
18156,99
18157,99
18158,99
18159,99
18160,99
18161,99
18162,99
18163,99
18164,99
18165,99
18166,99
18167,99
18168,100
18169,100
18170,99
18171,99
18172,99
18173,99
18174,99
18175,99
18176,99
18177,100
18178,99
18179,99
18180,99
18181,99
18182,99
18183,99
18184,99
18185,99
18186,99
18187,99
18188,99
18189,99
18190,99
18191,100
18192,99
18193,98
18194,100
18195,99
18196,98
18197,97
18198,96
18199,95
18200,94
18201,95
18202,98
18203,99
18204,99
18205,99
18206,99
18207,99
18208,99
18209,99
18210,99
18211,99
18212,99
18213,99
18214,99
18215,99
18216,99
18217,99
18218,99
18219,99
18220,99
18221,99
18222,99
18223,99
18224,99
18225,99
18226,99
18227,99
18228,99
18229,99
18230,99
18231,99
18232,99
18233,99
18234,99
18235,98
18236,99
18237,99
18238,99
18239,99
18240,99
18241,99
18242,99
18243,99
18244,99
18245,99
18246,99
18247,99
18248,99
18249,99
18250,99
18251,99
18252,99
18253,99
18254,99
18255,99
18256,99
18257,99
18258,99
18259,99
18260,98
18261,99
18262,99
18263,99
18264,99
18265,99
18266,99
18267,99
18268,99
18269,99
18270,99
18271,99
18272,99
18273,99
18274,99
18275,99
18276,99
18277,99
18278,99
18279,99
18280,99
18281,99
18282,99
18283,99
18284,99
18285,100
18286,99
18287,100
18288,99
18289,99
18290,99
18291,99
18292,100
18293,99
18294,99
18295,99
18296,99
18297,99
18298,99
18299,99
18300,99
18301,99
18302,99
18303,99
18304,99
18305,99
18306,99
18307,100
18308,99
18309,99
18310,99
18311,99
18312,99
18313,99
18314,99
18315,100
18316,99
18317,99
18318,99
18319,99
18320,99
18321,99
18322,99
18323,99
18324,99
18325,99
18326,99
18327,99
18328,99
18329,99
18330,99
18331,99
18332,99
18333,99
18334,99
18335,99
18336,99
18337,99
18338,99
18339,99
18340,99
18341,99
18342,99
18343,99
18344,99
18345,99
18346,99
18347,99
18348,99
18349,99
18350,99
18351,99
18352,99
18353,99
18354,99
18355,99
18356,99
18357,99
18358,99
18359,99
18360,99
18361,99
18362,99
18363,99
18364,99
18365,99
18366,99
18367,99
18368,99
18369,99
18370,99
18371,99
18372,99
18373,99
18374,99
18375,99
18376,99
18377,99
18378,99
18379,99
18380,99
18381,99
18382,99
18383,99
18384,99
18385,99
18386,99
18387,99
18388,99
18389,99
18390,99
18391,99
18392,99
18393,99
18394,99
18395,99
18396,99
18397,99
18398,99
18399,99
18400,99
18401,99
18402,99
18403,99
18404,99
18405,99
18406,99
18407,99
18408,99
18409,99
18410,99
18411,99
18412,99
18413,99
18414,99
18415,99
18416,99
18417,99
18418,99
18419,99
18420,99
18421,99
18422,99
18423,99
18424,99
18425,99
18426,99
18427,99
18428,99
18429,100
18430,99
18431,100
18432,99
18433,99
18434,99
18435,99
18436,100
18437,99
18438,99
18439,99
18440,99
18441,99
18442,99
18443,99
18444,100
18445,99
18446,99
18447,99
18448,99
18449,99
18450,99
18451,100
18452,99
18453,99
18454,99
18455,99
18456,99
18457,99
18458,99
18459,100
18460,99
18461,99
18462,99
18463,99
18464,99
18465,99
18466,99
18467,99
18468,99
18469,99
18470,99
18471,99
18472,99
18473,99
18474,99
18475,99
18476,99
18477,100
18478,99
18479,100
18480,99
18481,99
18482,99
18483,99
18484,100
18485,100
18486,99
18487,100
18488,99
18489,99
18490,99
18491,99
18492,100
18493,99
18494,99
18495,99
18496,99
18497,99
18498,99
18499,99
18500,99
18501,100
18502,99
18503,100
18504,99
18505,99
18506,99
18507,100
18508,99
18509,100
18510,99
18511,99
18512,99
18513,99
18514,99
18515,99
18516,99
18517,99
18518,99
18519,99
18520,99
18521,99
18522,99
18523,100
18524,99
18525,99
18526,99
18527,99
18528,100
18529,99
18530,99
18531,99
18532,99
18533,99
18534,99
18535,99
18536,99
18537,99
18538,99
18539,99
18540,99
18541,99
18542,99
18543,99
18544,99
18545,99
18546,99
18547,99
18548,99
18549,99
18550,99
18551,99
18552,99
18553,99
18554,99
18555,99
18556,99
18557,99
18558,99
18559,99
18560,99
18561,99
18562,99
18563,99
18564,99
18565,99
18566,99
18567,99
18568,99
18569,99
18570,99
18571,99
18572,99
18573,99
18574,99
18575,99
18576,99
18577,99
18578,99
18579,99
18580,99
18581,99
18582,99
18583,99
18584,99
18585,99
18586,99
18587,99
18588,99
18589,99
18590,99
18591,99
18592,99
18593,99
18594,99
18595,99
18596,99
18597,99
18598,99
18599,99
18600,99
18601,99
18602,99
18603,99
18604,99
18605,99
18606,99
18607,99
18608,99
18609,99
18610,99
18611,99
18612,99
18613,99
18614,99
18615,99
18616,99
18617,99
18618,99
18619,99
18620,99
18621,99
18622,99
18623,99
18624,99
18625,100
18626,99
18627,100
18628,100
18629,100
18630,99
18631,99
18632,100
18633,100
18634,99
18635,100
18636,99
18637,100
18638,99
18639,99
18640,100
18641,99
18642,99
18643,99
18644,99
18645,100
18646,100
18647,99
18648,100
18649,99
18650,99
18651,100
18652,99
18653,100
18654,100
18655,99
18656,99
18657,99
18658,99
18659,99
18660,99
18661,99
18662,99
18663,99
18664,99
18665,99
18666,99
18667,100
18668,99
18669,99
18670,99
18671,99
18672,99
18673,99
18674,99
18675,99
18676,99
18677,99
18678,99
18679,99
18680,99
18681,99
18682,99
18683,99
18684,99
18685,99
18686,99
18687,99
18688,99
18689,100
18690,99
18691,100
18692,99
18693,99
18694,99
18695,99
18696,100
18697,99
18698,99
18699,99
18700,99
18701,99
18702,99
18703,99
18704,99
18705,100
18706,99
18707,100
18708,99
18709,99
18710,99
18711,100
18712,99
18713,100
18714,99
18715,99
18716,99
18717,99
18718,99
18719,99
18720,99
18721,99
18722,99
18723,99
18724,99
18725,99
18726,99
18727,100
18728,99
18729,99
18730,99
18731,99
18732,99
18733,99
18734,99
18735,99
18736,99
18737,99
18738,99
18739,99
18740,99
18741,99
18742,99
18743,99
18744,99
18745,99
18746,99
18747,99
18748,99
18749,99
18750,99
18751,99
18752,99
18753,99
18754,99
18755,99
18756,99
18757,99
18758,99
18759,99
18760,99
18761,99
18762,99
18763,99
18764,99
18765,99
18766,99
18767,99
18768,99
18769,99
18770,99
18771,99
18772,99
18773,99
18774,99
18775,99
18776,99
18777,99
18778,99
18779,99
18780,99
18781,99
18782,99
18783,99
18784,99
18785,99
18786,99
18787,99
18788,99
18789,100
18790,99
18791,100
18792,99
18793,99
18794,99
18795,99
18796,100
18797,99
18798,99
18799,99
18800,99
18801,99
18802,99
18803,99
18804,99
18805,99
18806,99
18807,99
18808,99
18809,99
18810,99
18811,100
18812,99
18813,99
18814,99
18815,99
18816,99
18817,99
18818,99
18819,99
18820,99
18821,99
18822,99
18823,99
18824,99
18825,99
18826,99
18827,99
18828,99
18829,99
18830,99
18831,99
18832,99
18833,99
18834,99
18835,99
18836,99
18837,99
18838,99
18839,99
18840,99
18841,99
18842,99
18843,99
18844,99
18845,100
18846,99
18847,100
18848,99
18849,99
18850,99
18851,99
18852,100
18853,99
18854,99
18855,99
18856,99
18857,99
18858,99
18859,99
18860,99
18861,99
18862,99
18863,99
18864,99
18865,99
18866,99
18867,100
18868,99
18869,99
18870,99
18871,99
18872,99
18873,99
18874,99
18875,99
18876,99
18877,99
18878,99
18879,99
18880,99
18881,99
18882,99
18883,99
18884,99
18885,99
18886,99
18887,99
18888,99
18889,99
18890,99
18891,99
18892,99
18893,99
18894,99
18895,99
18896,99
18897,99
18898,99
18899,99
18900,99
18901,99
18902,99
18903,99
18904,99
18905,99
18906,99
18907,99
18908,99
18909,99
18910,99
18911,99
18912,99
18913,99
18914,99
18915,99
18916,99
18917,99
18918,99
18919,99
18920,99
18921,99
18922,99
18923,99
18924,99
18925,99
18926,99
18927,99
18928,99
18929,99
18930,99
18931,99
18932,99
18933,99
18934,99
18935,99
18936,99
18937,99
18938,99
18939,99
18940,99
18941,99
18942,99
18943,99
18944,99
18945,99
18946,99
18947,99
18948,99
18949,99
18950,99
18951,99
18952,99
18953,99
18954,99
18955,99
18956,99
18957,99
18958,99
18959,99
18960,99
18961,99
18962,99
18963,99
18964,99
18965,99
18966,99
18967,99
18968,99
18969,99
18970,99
18971,99
18972,99
18973,100
18974,99
18975,100
18976,99
18977,99
18978,99
18979,99
18980,100
18981,99
18982,99
18983,99
18984,99
18985,100
18986,99
18987,100
18988,99
18989,99
18990,99
18991,99
18992,100
18993,99
18994,99
18995,100
18996,100
18997,100
18998,99
18999,99
19000,99
19001,99
19002,99
19003,99
19004,100
19005,99
19006,99
19007,100
19008,99
19009,99
19010,99
19011,99
19012,99
19013,99
19014,99
19015,99
19016,99
19017,99
19018,99
19019,100
19020,99
19021,99
19022,99
19023,99
19024,99
19025,99
19026,99
19027,99
19028,99
19029,99
19030,99
19031,99
19032,99
19033,99
19034,99
19035,99
19036,99
19037,99
19038,99
19039,99
19040,99
19041,99
19042,99
19043,99
19044,99
19045,99
19046,99
19047,99
19048,99
19049,100
19050,99
19051,100
19052,100
19053,100
19054,99
19055,99
19056,100
19057,99
19058,99
19059,99
19060,100
19061,99
19062,99
19063,99
19064,99
19065,99
19066,99
19067,99
19068,99
19069,99
19070,99
19071,100
19072,99
19073,99
19074,99
19075,100
19076,99
19077,99
19078,99
19079,99
19080,99
19081,99
19082,99
19083,99
19084,99
19085,99
19086,99
19087,99
19088,99
19089,99
19090,99
19091,99
19092,99
19093,99
19094,99
19095,99
19096,99
19097,99
19098,99
19099,99
19100,99
19101,99
19102,99
19103,99
19104,99
19105,99
19106,99
19107,99
19108,99
19109,99
19110,99
19111,99
19112,99
19113,99
19114,99
19115,99
19116,99
19117,99
19118,99
19119,99
19120,99
19121,99
19122,99
19123,99
19124,99
19125,99
19126,99
19127,99
19128,99
19129,99
19130,99
19131,99
19132,99
19133,99
19134,99
19135,99
19136,99
19137,99
19138,99
19139,99
19140,99
19141,99
19142,99
19143,99
19144,99
19145,99
19146,99
19147,99
19148,99
19149,99
19150,99
19151,99
19152,99
19153,99
19154,99
19155,99
19156,99
19157,99
19158,99
19159,99
19160,99
19161,99
19162,99
19163,99
19164,99
19165,99
19166,99
19167,99
19168,99
19169,99
19170,99
19171,99
19172,99
19173,99
19174,99
19175,99
19176,99
19177,100
19178,99
19179,100
19180,99
19181,99
19182,99
19183,99
19184,100
19185,99
19186,99
19187,99
19188,99
19189,99
19190,99
19191,99
19192,99
19193,100
19194,99
19195,100
19196,99
19197,99
19198,99
19199,100
19200,100
19201,100
19202,99
19203,100
19204,99
19205,99
19206,99
19207,99
19208,100
19209,100
19210,99
19211,100
19212,99
19213,99
19214,99
19215,100
19216,99
19217,100
19218,99
19219,99
19220,99
19221,99
19222,99
19223,100
19224,99
19225,99
19226,99
19227,99
19228,99
19229,99
19230,99
19231,100
19232,99
19233,99
19234,99
19235,99
19236,99
19237,99
19238,99
19239,99
19240,99
19241,99
19242,99
19243,99
19244,99
19245,99
19246,99
19247,99
19248,99
19249,99
19250,99
19251,99
19252,99
19253,99
19254,99
19255,99
19256,99
19257,99
19258,99
19259,99
19260,99
19261,99
19262,99
19263,99
19264,99
19265,99
19266,99
19267,99
19268,99
19269,99
19270,99
19271,99
19272,99
19273,99
19274,99
19275,99
19276,99
19277,99
19278,99
19279,99
19280,99
19281,99
19282,99
19283,99
19284,99
19285,99
19286,99
19287,99
19288,99
19289,99
19290,99
19291,99
19292,99
19293,99
19294,99
19295,99
19296,99
19297,99
19298,99
19299,99
19300,99
19301,99
19302,99
19303,99
19304,99
19305,99
19306,99
19307,99
19308,99
19309,99
19310,99
19311,99
19312,99
19313,99
19314,99
19315,99
19316,99
19317,99
19318,99
19319,99
19320,99
19321,99
19322,99
19323,99
19324,99
19325,99
19326,99
19327,99
19328,99
19329,99
19330,99
19331,99
19332,99
19333,99
19334,99
19335,99
19336,99
19337,99
19338,99
19339,99
19340,99
19341,99
19342,99
19343,99
19344,99
19345,99
19346,99
19347,99
19348,99
19349,99
19350,99
19351,99
19352,99
19353,99
19354,99
19355,99
19356,99
19357,99
19358,99
19359,99
19360,99
19361,99
19362,99
19363,99
19364,99
19365,99
19366,99
19367,99
19368,99
19369,99
19370,99
19371,99
19372,99
19373,99
19374,99
19375,99
19376,99
19377,99
19378,99
19379,99
19380,99
19381,99
19382,99
19383,99
19384,99
19385,99
19386,99
19387,99
19388,99
19389,99
19390,99
19391,99
19392,99
19393,100
19394,99
19395,100
19396,99
19397,99
19398,99
19399,99
19400,100
19401,99
19402,99
19403,99
19404,99
19405,99
19406,99
19407,99
19408,99
19409,100
19410,99
19411,100
19412,99
19413,99
19414,99
19415,100
19416,100
19417,99
19418,99
19419,99
19420,99
19421,99
19422,99
19423,99
19424,99
19425,99
19426,99
19427,99
19428,99
19429,99
19430,99
19431,100
19432,99
19433,99
19434,99
19435,99
19436,99
19437,99
19438,99
19439,99
19440,99
19441,99
19442,99
19443,99
19444,99
19445,99
19446,99
19447,99
19448,99
19449,99
19450,99
19451,99
19452,99
19453,99
19454,99
19455,99
19456,99
19457,99
19458,99
19459,99
19460,99
19461,99
19462,99
19463,99
19464,99
19465,99
19466,99
